,bar_rating,bar_rev_count,rest_rating,rest_rev_count,num_complaints,num_food_est,num_food_poi,num_smoking,num_restaurants,num_violations,num_Cviolations,num_amer,num_chi,num_jap,num_cafe,num_ita,num_latin,num_mex,num_pizza,num_span,avg_score,Predictions,Dev_SqDists
10031,3.95,143,4.21428571429,112,2.61165048544,1.88349514563,0.650485436893,0.0291262135922,103,18.9126213592,10.572815534,0.184466019417,0.106796116505,0.00970873786408,0.0485436893204,0.0582524271845,0.0582524271845,0.0776699029126,0.0679611650485,0.0679611650485,15.5383386581,15.5225682071,0.000248707124563
10032,3.33333333333,210,4.27777777778,80,2.32478632479,1.49572649573,0.786324786325,0.034188034188,117,19.4358974359,11.2564102564,0.179487179487,0.111111111111,0.0,0.042735042735,0.017094017094,0.153846153846,0.042735042735,0.0854700854701,0.0598290598291,16.3176144244,16.0702828331,0.0611729160748
10033,4.0,92,4.3125,165,2.48275862069,1.75,0.456896551724,0.25,116,19.1896551724,10.6465517241,0.0775862068966,0.0948275862069,0.00862068965517,0.0172413793103,0.00862068965517,0.155172413793,0.0431034482759,0.120689655172,0.129310344828,15.7666666667,15.465899683,0.0904607784651
10034,3.58333333333,199,4.10714285714,155,2.92307692308,2.08653846154,0.740384615385,0.0192307692308,104,19.2980769231,10.4807692308,0.221153846154,0.0576923076923,0.00961538461538,0.0192307692308,0.00961538461538,0.240384615385,0.0769230769231,0.0673076923077,0.0865384615385,15.7677100494,15.5799791821,0.0352428785479
10035,4.5,89,4.3,145,12.3950617284,8.02469135802,3.72839506173,0.469135802469,81,17.6790123457,9.61728395062,0.222222222222,0.111111111111,0.0123456790123,0.0246913580247,0.0617283950617,0.0493827160494,0.0493827160494,0.0864197530864,0.0493827160494,15.0544662309,14.9512902926,0.0106452742517
10036,4.16666666667,340,4.16666666667,738,0.194762684124,0.132569558101,0.0605564648118,0.00163666121113,611,18.0081833061,10.1047463175,0.430441898527,0.0180032733224,0.0278232405892,0.0621931260229,0.0589198036007,0.0114566284779,0.0245499181669,0.0294599018003,0.00818330605565,15.1906873614,15.2091504955,0.000340887321006
10037,4.0,44,4.16666666667,35,12.6363636364,9.72727272727,2.51515151515,0.151515151515,33,20.4545454545,11.0909090909,0.242424242424,0.181818181818,0.0,0.030303030303,0.0,0.0,0.0,0.030303030303,0.0606060606061,16.6,15.8788447745,0.520064859334
10038,4.15,127,4.15384615385,163,0.642857142857,0.505494505495,0.115384615385,0.0164835164835,182,17.7692307692,10.2252747253,0.291208791209,0.0604395604396,0.032967032967,0.0824175824176,0.043956043956,0.00549450549451,0.0274725274725,0.032967032967,0.010989010989,15.4521575985,15.098828454,0.124841484341
10039,4.5,35,4.125,61,5.27272727273,3.87878787879,1.0303030303,0.333333333333,33,16.3939393939,9.27272727273,0.121212121212,0.121212121212,0.0,0.030303030303,0.0,0.0,0.0,0.151515151515,0.0,15.2833333333,14.3714216283,0.831582957726
10040,3.57142857143,106,3.83333333333,154,0.311688311688,0.220779220779,0.0779220779221,0.012987012987,77,17.1818181818,9.61038961039,0.116883116883,0.0649350649351,0.0,0.012987012987,0.025974025974,0.194805194805,0.038961038961,0.0779220779221,0.12987012987,15.476744186,15.3928463666,0.00703884409816
10041,0.0,0,0.0,0,313.0,212.0,92.0,6.0,1,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,10.1952380952,0.647641723356
10044,3.5,137,3.5,137,1.75,1.75,0.0,0.0,8,10.625,5.5,0.125,0.125,0.125,0.125,0.0,0.0,0.0,0.125,0.0,11.8,12.5165234334,0.51340583066
10048,0.0,0,0.0,0,248.0,190.0,55.0,3.0,1,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,6.99523809524,2.23573696145
10055,0.0,0,0.0,0,3.0,2.0,1.0,0.0,1,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25,4.72255490324,2.16841794306
10057,0.0,0,0.0,0,3.0,0.0,3.0,0.0,1,20.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.1151573764,0.0132612213347
10065,4.21428571429,205,4.25,258,0.0893854748603,0.0558659217877,0.0335195530726,0.0,179,19.7039106145,10.938547486,0.290502793296,0.0111731843575,0.0614525139665,0.0670391061453,0.0893854748603,0.0167597765363,0.00558659217877,0.0558659217877,0.0,15.2228116711,15.4272823493,0.0418082582272
10069,0.0,0,4.0,23,1.2,1.0,0.0,0.2,5,18.6,11.6,0.6,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,16.3103448276,16.3492985386,0.00151739159925
10075,4.0,214,4.38888888889,309,0.010101010101,0.010101010101,0.0,0.0,99,20.6464646465,12.0303030303,0.191919191919,0.040404040404,0.0808080808081,0.0505050505051,0.161616161616,0.0,0.020202020202,0.0606060606061,0.010101010101,15.5742725881,15.6509957291,0.00588644036666
10103,0.0,0,0.0,0,190.0,145.5,35.5,5.5,2,6.5,2.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,7.33333333333,7.29579753363,0.00140893625929
10104,0.0,0,0.0,0,8.0,6.2,1.6,0.0,5,11.0,7.0,0.4,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,16.3333333333,15.2899943857,1.08855615968
10105,0.0,0,0.0,0,9.0,6.5,2.0,0.5,2,14.5,9.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,10.9285714286,12.0519037513,1.26187550727
10106,0.0,0,0.0,0,13.0,7.5,5.5,0.0,2,9.5,3.5,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,8.44444444444,10.6931978336,5.05689180543
10107,0.0,0,0.0,0,231.0,163.0,62.0,4.0,1,7.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.33333333333,7.74909297052,0.341336801535
10110,0.0,0,0.0,0,204.0,137.0,65.0,0.0,1,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.67721888567,2.81306319046
10111,0.0,0,0.0,0,22.0,14.4,6.8,0.6,5,17.4,10.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9666666667,16.6392007086,1.7621658699
10112,4.0,140,4.0,232,8.27777777778,5.22222222222,2.72222222222,0.277777777778,18,10.1666666667,5.27777777778,0.388888888889,0.0,0.0,0.0555555555556,0.0555555555556,0.0,0.0,0.0,0.0,9.98850574713,12.6237974414,6.94476231392
10118,0.0,0,4.5,46,33.7142857143,24.8571428571,7.85714285714,1.0,7,9.0,4.57142857143,0.142857142857,0.0,0.0,0.142857142857,0.0,0.0,0.142857142857,0.0,0.0,11.4074074074,11.4079943702,3.44525281629e-07
10119,4.0,176,4.0,176,12.0,8.38095238095,3.2380952381,0.238095238095,21,11.9523809524,6.19047619048,0.238095238095,0.0,0.047619047619,0.142857142857,0.0952380952381,0.0,0.0,0.0952380952381,0.0,13.6344086022,13.9692799341,0.112138808913
10121,4.0,22,0.0,0,3.66666666667,3.08333333333,0.541666666667,0.0416666666667,24,5.58333333333,3.125,0.416666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0416666666667,0.0,8.78082191781,9.31316570927,0.283389912303
10122,0.0,0,0.0,0,97.0,72.0,23.0,2.0,1,22.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5714285714,15.9248647486,0.12491713137
10123,0.0,0,0.0,0,60.5,42.5,15.0,1.5,2,13.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.4285714286,15.1765358561,1.5675930748
10128,4.0625,213,4.21428571429,349,0.993827160494,0.771604938272,0.216049382716,0.00617283950617,162,19.1666666667,10.6666666667,0.234567901235,0.0679012345679,0.0432098765432,0.0555555555556,0.0925925925926,0.0,0.0308641975309,0.0802469135802,0.00617283950617,15.5872033024,15.4501994905,0.0187700444673
10153,0.0,0,0.0,0,38.25,30.25,7.25,0.25,4,5.75,3.25,0.25,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,10.4285714286,10.1229252736,0.093419572046
10154,0.0,0,4.5,270,469.0,317.0,130.0,14.0,1,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,13.7695318217,14.2093701551
10155,0.0,0,0.0,0,1.0,1.0,0.0,0.0,1,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,6.55224489796,2.09599483548
10165,0.0,0,4.0,18,307.0,215.0,87.0,3.0,1,9.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3333333333,13.4627334179,0.757944212769
10166,3.0,72,3.5,247,244.0,171.0,69.0,2.0,1,11.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.5,15.1269803951,13.1549867867
10167,0.0,0,0.0,0,74.3333333333,50.3333333333,22.6666666667,0.666666666667,3,5.33333333333,2.33333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.875,6.81656850868,4.23714020444
10168,0.0,0,0.0,0,34.75,24.75,10.0,0.0,4,7.5,3.25,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,10.4285714286,10.1586255633,0.0728707701899
10169,3.5,97,4.0,138,11.0952380952,8.2380952381,2.7619047619,0.0,21,1.66666666667,0.666666666667,0.0952380952381,0.047619047619,0.0,0.047619047619,0.0,0.0,0.047619047619,0.047619047619,0.0,6.0,6.58519504791,0.342453244093
10170,0.0,0,0.0,0,110.5,80.5,29.0,0.5,2,14.0,6.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,12.5,13.7404695211,1.5387646329
10171,0.0,0,0.0,0,93.5,67.0,26.0,0.5,2,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,6.27238095238,0.0052390022676
10172,0.0,0,0.0,0,450.0,319.0,85.0,40.0,1,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,6.80476190476,2.87383219955
10173,0.0,0,0.0,0,203.0,156.0,46.0,0.0,1,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.25,5.8589569161,0.370828525669
10174,0.0,0,0.0,0,48.3333333333,32.0,16.3333333333,0.0,3,6.0,2.0,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.77777777778,7.23412325661,0.295560238386
10175,0.0,0,0.0,0,180.0,129.5,36.5,14.0,2,13.5,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,14.0,14.4007279996,0.160582929675
10176,4.0,326,4.0,327,251.5,188.5,55.0,6.5,2,21.0,10.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7857142857,15.7572322723,0.94384719821
10179,0.0,0,0.0,0,329.0,217.0,99.0,8.0,1,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.1580952381,1.3411845805
10199,0.0,0,0.0,0,117.0,80.0,29.0,7.0,1,33.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.3,16.7159105181,2.00480259514
10279,0.0,0,0.0,0,134.0,84.0,37.0,12.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.02031746032,4.08168264046
10280,3.5,36,3.75,128,18.7777777778,14.4444444444,3.77777777778,0.444444444444,9,16.7777777778,9.88888888889,0.222222222222,0.0,0.0,0.0,0.0,0.0,0.222222222222,0.111111111111,0.0,14.0,15.5073695725,2.27216302812
10281,3.35714285714,104,3.6875,123,17.0740740741,10.7037037037,5.33333333333,0.962962962963,27,7.14814814815,4.25925925926,0.37037037037,0.037037037037,0.037037037037,0.0740740740741,0.037037037037,0.0,0.037037037037,0.037037037037,0.0,11.3218390805,11.3513957733,0.000873598087619
10282,3.5,261,4.16666666667,323,15.5882352941,10.2352941176,4.76470588235,0.588235294118,17,10.7647058824,5.29411764706,0.647058823529,0.0,0.0,0.0,0.0588235294118,0.0,0.0588235294118,0.0,0.0,11.3924050633,12.0694148876,0.458342302156
10285,0.0,0,3.0,45,144.0,88.0,33.0,23.0,2,22.5,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8461538462,17.1623178887,2.83530353192
10301,3.9375,67,4.125,101,0.536082474227,0.298969072165,0.0721649484536,0.164948453608,97,15.7628865979,8.76288659794,0.298969072165,0.0721649484536,0.0103092783505,0.0309278350515,0.0515463917526,0.0515463917526,0.0721649484536,0.0927835051546,0.0412371134021,14.6846153846,14.2919348834,0.154197976023
10302,3.625,25,4.15,90,1.37313432836,0.910447761194,0.432835820896,0.0298507462687,67,17.3880597015,9.89552238806,0.194029850746,0.179104477612,0.0149253731343,0.0,0.0,0.044776119403,0.134328358209,0.119402985075,0.0298507462687,16.4495912807,16.0431705583,0.165177803633
10303,3.75,34,4.0,50,5.48648648649,3.91891891892,1.45945945946,0.108108108108,37,19.1351351351,10.5945945946,0.189189189189,0.108108108108,0.027027027027,0.0540540540541,0.0540540540541,0.0810810810811,0.0,0.027027027027,0.108108108108,16.4139534884,15.134431042,1.6371776908
10304,3.8,50,4.375,87,2.85185185185,2.18518518519,0.666666666667,0.0,54,18.0,9.98148148148,0.259259259259,0.12962962963,0.0,0.0,0.0185185185185,0.037037037037,0.0925925925926,0.148148148148,0.0555555555556,17.4631578947,16.8074432921,0.429961640025
10305,4.125,42,4.14285714286,105,0.478723404255,0.382978723404,0.0851063829787,0.0106382978723,94,16.8404255319,9.06382978723,0.18085106383,0.0851063829787,0.0212765957447,0.0106382978723,0.159574468085,0.0,0.031914893617,0.127659574468,0.0,14.9613899614,14.3763973828,0.342216317057
10306,4.0,9,4.125,53,1.73214285714,1.19642857143,0.535714285714,0.0,112,15.4910714286,8.58928571429,0.214285714286,0.107142857143,0.0535714285714,0.00892857142857,0.0714285714286,0.00892857142857,0.0178571428571,0.133928571429,0.0178571428571,14.1571906355,14.3264898727,0.0286622317059
10307,3.27777777778,14,4.0,29,0.0333333333333,0.0,0.0,0.0333333333333,30,13.3666666667,7.73333333333,0.2,0.0666666666667,0.0333333333333,0.0333333333333,0.166666666667,0.0,0.0333333333333,0.133333333333,0.0333333333333,13.9645390071,13.9761540374,0.000134908928737
10308,3.45454545455,45,3.88461538462,63,0.0175438596491,0.0,0.0,0.0175438596491,57,17.8245614035,9.56140350877,0.245614035088,0.105263157895,0.0701754385965,0.0,0.157894736842,0.0,0.0,0.105263157895,0.0350877192982,15.0271903323,14.761355541,0.0706681362792
10309,3.3,83,3.80769230769,53,1.29487179487,1.05128205128,0.24358974359,0.0,78,15.8333333333,9.26923076923,0.25641025641,0.0512820512821,0.0512820512821,0.0384615384615,0.0897435897436,0.0,0.0128205128205,0.141025641026,0.0,15.033492823,14.8157595172,0.0474077924496
10310,3.875,43,4.0,59,0.22641509434,0.207547169811,0.0188679245283,0.0,53,18.0,10.0188679245,0.264150943396,0.0754716981132,0.0188679245283,0.0188679245283,0.0566037735849,0.0188679245283,0.0943396226415,0.11320754717,0.0,16.8945454545,16.2712758555,0.388464992977
10311,0.0,0,5.0,1,1.0,0.0,1.0,0.0,1,19.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6,17.1698736566,0.185008671297
10312,3.875,18,4.0,49,0.0131578947368,0.0,0.0131578947368,0.0,76,16.3947368421,9.71052631579,0.25,0.0789473684211,0.0921052631579,0.0,0.105263157895,0.0,0.0,0.144736842105,0.0,15.6893203883,15.1234332156,0.32022829223
10314,3.75,50,4.28571428571,57,0.178770949721,0.111731843575,0.0614525139665,0.00558659217877,179,17.3016759777,10.0279329609,0.268156424581,0.0782122905028,0.0446927374302,0.0446927374302,0.0446927374302,0.00558659217877,0.0111731843575,0.111731843575,0.00558659217877,15.8333333333,15.6470957548,0.0346844356562
10317,0.0,0,0.0,0,510.0,361.0,98.0,47.0,1,17.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.75,14.0767573696,0.453255639365
10451,3.5,65,4.0,36,1.27777777778,0.814814814815,0.271604938272,0.172839506173,162,14.9567901235,8.01851851852,0.41975308642,0.0802469135802,0.0,0.0123456790123,0.00617283950617,0.0246913580247,0.037037037037,0.0987654320988,0.0308641975309,13.7305045872,13.9104320807,0.0323739029336
10452,3.25,30,4.375,25,4.3786407767,2.68932038835,0.893203883495,0.766990291262,103,18.4660194175,10.2524271845,0.0776699029126,0.145631067961,0.0,0.0,0.0,0.21359223301,0.0194174757282,0.0776699029126,0.116504854369,15.213036566,15.1053412698,0.0115982768279
10453,0.0,0,4.0,16,1.96739130435,1.19565217391,0.652173913043,0.0978260869565,92,20.1086956522,11.097826087,0.0652173913043,0.195652173913,0.0,0.0,0.0,0.152173913043,0.054347826087,0.0978260869565,0.0869565217391,15.1598023064,15.5924919684,0.187220343592
10454,4.16666666667,76,4.25,92,3.78571428571,2.57142857143,0.685714285714,0.514285714286,70,21.4428571429,12.2,0.157142857143,0.185714285714,0.0142857142857,0.0,0.0,0.1,0.1,0.0857142857143,0.114285714286,14.8396793587,15.1369355183,0.0883612244388
10455,4.16666666667,10,4.25,26,5.82178217822,2.07920792079,0.792079207921,2.90099009901,101,19.5247524752,10.6237623762,0.0990099009901,0.0891089108911,0.0,0.0,0.019801980198,0.0990099009901,0.148514851485,0.0990099009901,0.0891089108911,15.2339449541,15.3884806191,0.0238812717658
10456,0.0,0,4.1,24,0.0322580645161,0.0322580645161,0.0,0.0,93,18.8494623656,10.4086021505,0.0860215053763,0.225806451613,0.0,0.010752688172,0.0,0.10752688172,0.0,0.0860215053763,0.0537634408602,14.3484848485,14.5089332009,0.025743673776
10457,3.25,2,4.5,8,10.0795454545,7.125,2.59090909091,0.238636363636,88,17.6818181818,9.02272727273,0.125,0.170454545455,0.0,0.0113636363636,0.0,0.125,0.0340909090909,0.0681818181818,0.170454545455,14.693359375,14.4892932748,0.0416429732392
10458,3.72222222222,33,4.13333333333,112,1.3544973545,0.994708994709,0.328042328042,0.021164021164,189,18.1481481481,9.94708994709,0.169312169312,0.121693121693,0.010582010582,0.037037037037,0.0952380952381,0.0899470899471,0.0529100529101,0.121693121693,0.042328042328,15.1645796064,15.333821402,0.0286427853818
10459,0.0,0,4.0,6,4.01351351351,2.97297297297,0.77027027027,0.243243243243,74,19.3648648649,10.8108108108,0.0945945945946,0.162162162162,0.0,0.0,0.0,0.148648648649,0.027027027027,0.135135135135,0.0675675675676,14.3861788618,14.6552626822,0.072406102398
