,bar_rating,rest_rating,num_food_poi,num_smoking,num_Cviolations,num_chi,num_pizza,avg_score,Predictions,Dev_SqDists
11242,0.0,0.0,42.0,7.0,18.0,0.0,0.0,18.2,19.1960204938,0.992056824067
11249,4.21428571429,4.25,0.21472392638,0.0368098159509,9.61963190184,0.0184049079755,0.0122699386503,15.1206140351,14.3423743197,0.605657054621
11256,0.0,0.0,42.0,4.0,3.0,0.0,0.0,10.0,9.34905395494,0.423730753585
11352,0.0,0.0,50.0,6.0,17.0,1.0,0.0,25.1666666667,22.4419607077,7.42402256326
11354,4.27777777778,4.27272727273,0.203084832905,0.0179948586118,12.1748071979,0.349614395887,0.0179948586118,17.1803278689,17.3275924694,0.0216868625721
11355,4.08333333333,4.13333333333,0.152709359606,0.0147783251232,12.8325123153,0.453201970443,0.0394088669951,17.22,18.1677040523,0.89814297084
11356,3.77777777778,3.85294117647,0.538461538462,0.0192307692308,9.48076923077,0.211538461538,0.0961538461538,14.06,15.0442631728,0.968773993294
11357,4.16666666667,4.21428571429,0.292307692308,0.0,9.73846153846,0.107692307692,0.0923076923077,14.0792838875,14.8468555281,0.589166223408
11358,4.04545454545,4.28571428571,0.118881118881,0.0,10.8181818182,0.0629370629371,0.0629370629371,15.3767123288,15.3483364285,0.000805191718238
11360,0.0,4.0,0.64,0.0,10.08,0.04,0.08,14.4640522876,14.5464475383,0.00678897733991
11361,3.73529411765,4.09375,0.155172413793,0.0,9.43965517241,0.0862068965517,0.0775862068966,14.2218978102,14.5203075838,0.0890483929894
11362,3.75,4.0,0.285714285714,0.0408163265306,11.2653061224,0.163265306122,0.0816326530612,15.6777408638,16.0198228386,0.117020077468
11363,4.5,4.25,1.30769230769,0.0769230769231,10.3076923077,0.153846153846,0.0769230769231,15.08,15.4046944752,0.10542650223
11364,3.5,4.25,0.34,0.0,11.96,0.14,0.1,15.1642228739,16.4045529029,1.53841858078
11365,3.33333333333,3.92857142857,2.75,0.0454545454545,9.11363636364,0.181818181818,0.113636363636,14.420233463,14.680682503,0.0678337024467
11366,2.5,3.65,0.370967741935,0.0161290322581,9.24193548387,0.145161290323,0.0806451612903,15.3110465116,14.5281893322,0.612865363303
11367,3.625,3.88888888889,1.14545454545,0.0,10.4909090909,0.109090909091,0.0727272727273,14.9005847953,15.2751098301,0.140269001704
11368,3.8,4.31818181818,0.260869565217,0.0200668896321,10.6387959866,0.0702341137124,0.0401337792642,15.615640599,15.223742311,0.153584268152
11369,3.25,4.0,0.132530120482,0.0,9.95180722892,0.0602409638554,0.0361445783133,13.8711433757,14.6797797085,0.65389271869
11370,4.0,4.25,0.037037037037,0.0,10.7407407407,0.148148148148,0.0740740740741,14.2191011236,15.6379142768,2.01303076369
11371,4.5,0.0,0.0285714285714,0.0,5.17142857143,0.0,0.0571428571429,12.0,11.157211274,0.710292836706
11372,3.875,4.25,0.0928143712575,0.00299401197605,12.8173652695,0.0479041916168,0.0359281437126,16.4743533538,16.562894493,0.00783953333878
11373,3.33333333333,4.13333333333,0.0448430493274,0.0,12.0,0.139013452915,0.0358744394619,16.1681850035,16.3455550069,0.0314601180929
11374,3.5,4.11111111111,0.147727272727,0.0454545454545,10.5227272727,0.102272727273,0.0681818181818,15.1115459883,15.2725684654,0.0259282381406
11375,4.0,4.23076923077,0.150259067358,0.0103626943005,10.4870466321,0.0725388601036,0.0777202072539,14.706557377,15.1777128723,0.221987500739
11377,4.0,4.3125,0.0093896713615,0.0,10.9624413146,0.093896713615,0.0469483568075,15.7244744745,15.5471552561,0.0314421052209
11378,4.0,4.5,0.0,0.0,11.3846153846,0.153846153846,0.179487179487,14.9922630561,16.2057824836,1.47262940092
11379,4.16666666667,4.28571428571,0.0,0.0,9.12244897959,0.122448979592,0.163265306122,14.0,14.5774385638,0.333435294997
11385,4.5,4.4,0.0,0.0,10.4566037736,0.101886792453,0.116981132075,14.9655808236,15.351182734,0.148688833336
11411,2.5,4.33333333333,0.0,0.0,10.96,0.2,0.0,17.8095238095,15.8300955243,3.91813633616
11412,1.0,3.75,0.0,0.0,9.68181818182,0.181818181818,0.181818181818,14.0524344569,14.9864363614,0.872359557641
11413,4.0,3.6,0.0,0.0,9.07317073171,0.146341463415,0.0487804878049,15.2105263158,14.4711695267,0.546648461566
11414,3.75,3.83333333333,0.0,0.0,11.3469387755,0.102040816327,0.102040816327,14.7828746177,15.8451059632,1.12833543142
11415,3.25,3.95454545455,0.0,0.0,11.125,0.1,0.075,15.7298387097,15.6429712517,0.00754595526136
11416,4.0,3.5,0.0,0.0,12.1904761905,0.166666666667,0.142857142857,16.456445993,16.6877565716,0.0535045837548
11417,4.625,4.0,0.0,0.0,10.5797101449,0.188405797101,0.0869565217391,16.0554216867,15.7230884114,0.110445405893
11418,4.07142857143,4.16666666667,0.0,0.0,10.1264367816,0.103448275862,0.0919540229885,15.5756385069,15.0769111984,0.248728928291
11419,3.625,4.0,0.0,0.0,11.064516129,0.161290322581,0.010752688172,16.3711340206,15.8012863112,0.324726411885
11420,3.16666666667,4.29166666667,0.0,0.0,10.2584269663,0.112359550562,0.0449438202247,14.3060498221,15.1071612144,0.641779462854
11421,4.125,3.8125,0.0,0.0,10.253164557,0.151898734177,0.113924050633,15.3305263158,15.3540462258,0.000553186164912
11422,3.25,3.625,0.0,0.0,10.3414634146,0.121951219512,0.0975609756098,15.3545816733,15.2177525437,0.0187222107174
